Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
J.J. Yeley,20,22,22,16,37,25,-16,39,55,0,0.0,0,0,0.0,0,0.0,194,53.6,2007_Nicorette_300,2007,5
Regan Smith,37,27,23,1,37,24,-9,59,68,15,25.4,0,16,8.2,2,1.0,194,59.1,2007_Nicorette_300,2007,5
"Bobby Hamilton, Jr.",34,24,24,4,39,24,5,60,55,12,20.0,1,7,3.6,0,0.0,194,56.4,2007_Nicorette_300,2007,5
Brad Keselowski,33,36,25,22,41,32,13,26,13,0,0.0,0,0,0.0,0,0.0,193,58.0,2007_Nicorette_300,2007,5
Brent Sherman,35,31,26,21,41,31,-6,25,31,0,0.0,0,0,0.0,0,0.0,193,37.6,2007_Nicorette_300,2007,5
Aric Almirola,38,32,27,18,39,32,-6,28,34,0,0.0,0,0,0.0,0,0.0,192,39.0,2007_Nicorette_300,2007,5
Marcos Ambrose,28,29,28,11,40,29,-13,48,61,7,14.6,0,8,4.1,0,0.0,192,42.2,2007_Nicorette_300,2007,5
Stephen Leicht,13,28,29,11,35,27,-34,33,67,3,9.1,0,11,5.6,0,0.0,191,46.9,2007_Nicorette_300,2007,5
Johnny Sauter,41,34,30,22,40,33,-8,19,27,0,0.0,0,0,0.0,0,0.0,190,33.9,2007_Nicorette_300,2007,5
David Gilliland,19,33,31,16,42,34,-20,29,49,0,0.0,0,0,0.0,0,0.0,189,36.0,2007_Nicorette_300,2007,5
Ron Young,43,35,32,31,42,36,-5,5,10,0,0.0,0,0,0.0,0,0.0,189,30.9,2007_Nicorette_300,2007,5
Todd Kluever,14,19,33,1,33,20,0,54,54,21,38.9,1,44,22.6,0,0.0,164,65.2,2007_Nicorette_300,2007,5
Tony Raines,36,30,34,14,36,27,9,31,22,3,9.7,0,31,15.9,0,0.0,152,51.4,2007_Nicorette_300,2007,5
Steve Wallace,22,12,35,7,35,21,-2,37,39,10,27.0,0,61,31.3,0,0.0,139,69.8,2007_Nicorette_300,2007,5
Jon Wood,11,21,36,11,41,28,18,66,48,4,6.1,0,8,4.1,0,0.0,139,51.8,2007_Nicorette_300,2007,5
Eric McClure,42,37,37,36,43,39,-3,1,4,0,0.0,0,0,0.0,0,0.0,107,26.3,2007_Nicorette_300,2007,5
Kyle Krisiloff,31,38,38,16,39,35,2,25,23,0,0.0,1,0,0.0,0,0.0,80,38.9,2007_Nicorette_300,2007,5
Reed Sorenson,30,39,39,17,39,33,8,23,15,0,0.0,0,0,0.0,0,0.0,63,56.6,2007_Nicorette_300,2007,5
Greg Biffle,39,40,40,13,43,35,11,20,9,0,0.0,0,1,0.5,0,0.0,63,40.5,2007_Nicorette_300,2007,5
Jason Leffler,27,41,41,18,41,35,11,26,15,0,0.0,0,0,0.0,0,0.0,62,53.3,2007_Nicorette_300,2007,5
Bobby Labonte,17,42,42,16,42,39,-25,16,41,0,0.0,0,0,0.0,0,0.0,33,47.6,2007_Nicorette_300,2007,5
Michael Waltrip,23,43,43,18,43,42,0,11,11,0,0.0,0,0,0.0,0,0.0,16,35.5,2007_Nicorette_300,2007,5
Carl Edwards,3,2,1,1,18,2,1,5,4,5,100.0,28,299,99.7,147,49.0,300,144.0,2007_Sharpie_Mini_300,2007,6
Matt Kenseth,11,3,2,2,12,5,8,11,3,11,100.0,24,300,100.0,0,0.0,300,118.5,2007_Sharpie_Mini_300,2007,6
Kyle Busch,7,1,3,1,13,3,16,19,3,19,100.0,40,300,100.0,89,29.7,300,127.8,2007_Sharpie_Mini_300,2007,6
Ryan Newman,2,4,4,1,17,3,0,8,8,8,100.0,25,295,98.3,27,9.0,300,121.5,2007_Sharpie_Mini_300,2007,6
Clint Bowyer,4,5,5,1,7,5,-2,4,6,4,100.0,12,300,100.0,1,0.3,300,111.4,2007_Sharpie_Mini_300,2007,6
"Dale Earnhardt, Jr.",19,6,6,5,20,9,5,16,11,12,75.0,11,266,88.7,0,0.0,300,103.6,2007_Sharpie_Mini_300,2007,6
Greg Biffle,6,7,7,5,18,7,4,9,5,9,100.0,8,298,99.3,0,0.0,300,106.3,2007_Sharpie_Mini_300,2007,6
Kevin Harvick,9,9,8,6,17,8,-4,4,8,4,100.0,1,299,99.7,0,0.0,300,102.1,2007_Sharpie_Mini_300,2007,6
Scott Wimmer,22,14,9,8,23,14,14,25,11,20,80.0,5,231,77.0,0,0.0,300,90.9,2007_Sharpie_Mini_300,2007,6
Mike Bliss,10,8,10,3,13,9,-6,3,9,3,100.0,5,300,100.0,0,0.0,300,97.5,2007_Sharpie_Mini_300,2007,6
Bobby Labonte,5,13,11,5,21,10,-2,8,10,6,75.0,1,280,93.3,0,0.0,300,94.3,2007_Sharpie_Mini_300,2007,6
Todd Kluever,38,20,12,2,40,20,7,15,8,3,20.0,0,87,29.0,0,0.0,300,75.4,2007_Sharpie_Mini_300,2007,6
David Ragan,20,11,13,3,22,14,-3,12,15,7,58.3,2,225,75.0,0,0.0,300,84.5,2007_Sharpie_Mini_300,2007,6
Juan Pablo Montoya,34,17,14,2,33,18,1,19,18,7,36.8,1,125,41.7,0,0.0,300,78.2,2007_Sharpie_Mini_300,2007,6
Jay Sauter,37,24,15,14,37,25,7,14,7,0,0.0,0,33,11.0,0,0.0,300,62.9,2007_Sharpie_Mini_300,2007,6
Reed Sorenson,24,10,16,4,24,15,-4,15,19,5,33.3,8,171,57.0,0,0.0,298,85.6,2007_Sharpie_Mini_300,2007,6
Stanton Barrett,29,18,17,16,32,22,-7,9,16,0,0.0,0,0,0.0,0,0.0,298,56.7,2007_Sharpie_Mini_300,2007,6
"Bobby Hamilton, Jr.",32,31,18,18,34,25,9,18,9,0,0.0,0,0,0.0,0,0.0,298,63.7,2007_Sharpie_Mini_300,2007,6
Kasey Kahne,17,15,19,1,31,17,2,26,24,8,30.8,3,130,43.3,4,1.3,298,76.5,2007_Sharpie_Mini_300,2007,6
Stephen Leicht,31,23,20,19,31,24,0,19,19,0,0.0,0,0,0.0,0,0.0,298,57.0,2007_Sharpie_Mini_300,2007,6
"Danny O'Quinn, Jr.",40,22,21,20,39,27,1,13,12,0,0.0,0,0,0.0,0,0.0,298,51.0,2007_Sharpie_Mini_300,2007,6
J.J. Yeley,25,32,22,22,40,31,-5,10,15,0,0.0,0,0,0.0,0,0.0,296,48.4,2007_Sharpie_Mini_300,2007,6
Johnny Sauter,33,27,23,13,33,24,24,29,5,4,13.8,5,25,8.3,0,0.0,295,66.6,2007_Sharpie_Mini_300,2007,6
Eric McClure,41,30,24,14,42,31,-1,11,12,0,0.0,0,1,0.3,0,0.0,294,39.6,2007_Sharpie_Mini_300,2007,6
Timothy Peters,26,29,25,24,33,29,-16,9,25,0,0.0,0,0,0.0,0,0.0,292,42.2,2007_Sharpie_Mini_300,2007,6
Kevin Conway,27,28,26,23,37,27,-3,13,16,0,0.0,0,0,0.0,0,0.0,292,46.7,2007_Sharpie_Mini_300,2007,6
Ward Burton,8,34,27,7,38,30,6,10,4,2,20.0,0,38,12.7,0,0.0,281,62.7,2007_Sharpie_Mini_300,2007,6
Marcos Ambrose,36,36,28,28,40,35,6,10,4,0,0.0,0,0,0.0,0,0.0,271,38.0,2007_Sharpie_Mini_300,2007,6
Mike Wallace,30,16,29,3,29,20,-4,6,10,1,16.7,1,52,17.3,0,0.0,267,61.6,2007_Sharpie_Mini_300,2007,6
Dave Blaney,16,26,30,13,30,20,-2,15,17,6,40.0,0,61,20.3,0,0.0,267,68.4,2007_Sharpie_Mini_300,2007,6
Steve Wallace,1,37,31,1,37,26,9,18,9,1,5.6,5,60,20.0,32,10.7,261,66.7,2007_Sharpie_Mini_300,2007,6
Aric Almirola,15,25,32,12,32,22,-14,15,29,4,26.7,0,62,20.7,0,0.0,258,68.7,2007_Sharpie_Mini_300,2007,6
David Reutimann,23,12,33,12,33,23,-4,4,8,1,25.0,0,61,20.3,0,0.0,237,54.6,2007_Sharpie_Mini_300,2007,6
Jason Leffler,18,33,34,14,38,29,13,15,2,0,0.0,1,4,1.3,0,0.0,194,53.6,2007_Sharpie_Mini_300,2007,6
David Gilliland,13,19,35,10,35,23,-25,5,30,4,80.0,0,79,26.3,0,0.0,177,63.0,2007_Sharpie_Mini_300,2007,6
Regan Smith,21,21,36,21,36,29,-4,6,10,0,0.0,0,0,0.0,0,0.0,157,52.1,2007_Sharpie_Mini_300,2007,6
Brent Sherman,35,42,37,33,43,41,-2,6,8,0,0.0,0,0,0.0,0,0.0,134,27.3,2007_Sharpie_Mini_300,2007,6
Shane Huffman,14,35,38,6,38,26,-16,3,19,3,100.0,0,113,37.7,0,0.0,131,68.4,2007_Sharpie_Mini_300,2007,6
Kyle Krisiloff,42,38,39,31,42,38,-4,4,8,0,0.0,0,0,0.0,0,0.0,77,32.1,2007_Sharpie_Mini_300,2007,6
Brad Teague,43,39,40,32,43,39,-6,0,6,0,0.0,0,0,0.0,0,0.0,53,32.5,2007_Sharpie_Mini_300,2007,6
Brad Keselowski,12,40,41,11,41,38,-3,2,5,1,50.0,0,5,1.7,0,0.0,36,40.3,2007_Sharpie_Mini_300,2007,6
Caleb Holman,39,41,42,38,42,41,-1,2,3,0,0.0,0,0,0.0,0,0.0,35,28.9,2007_Sharpie_Mini_300,2007,6
Jon Wood,28,43,43,35,43,43,5,5,0,0,0.0,0,0,0.0,0,0.0,5,27.4,2007_Sharpie_Mini_300,2007,6
Carl Edwards,8,2,1,1,14,3,9,29,20,29,100.0,65,225,100.0,74,32.9,225,144.5,2007_Pepsi_300,2007,7
David Reutimann,5,5,2,1,13,4,11,29,18,29,100.0,18,225,100.0,35,15.6,225,123.9,2007_Pepsi_300,2007,7
Dave Blaney,15,7,3,2,16,6,21,37,16,37,100.0,17,225,100.0,0,0.0,225,115.7,2007_Pepsi_300,2007,7
Jason Leffler,11,13,4,1,15,4,7,29,22,29,100.0,24,225,100.0,38,16.9,225,118.8,2007_Pepsi_300,2007,7
Regan Smith,16,16,5,1,29,13,6,38,32,28,73.7,6,165,73.3,1,0.4,225,98.7,2007_Pepsi_300,2007,7
Shane Huffman,12,1,6,1,15,5,4,27,23,27,100.0,10,225,100.0,28,12.4,225,114.2,2007_Pepsi_300,2007,7
Scott Wimmer,14,6,7,1,15,6,8,31,23,31,100.0,16,225,100.0,24,10.7,225,109.3,2007_Pepsi_300,2007,7
Stephen Leicht,7,12,8,2,21,9,-4,31,35,25,80.6,2,222,98.7,0,0.0,225,97.3,2007_Pepsi_300,2007,7
"Bobby Hamilton, Jr.",9,4,9,2,15,8,12,32,20,32,100.0,4,225,100.0,0,0.0,225,101.1,2007_Pepsi_300,2007,7
Mike Bliss,3,10,10,3,23,12,-6,31,37,19,61.3,0,184,81.8,0,0.0,225,88.2,2007_Pepsi_300,2007,7
David Stremme,1,18,11,1,28,13,-19,26,45,13,50.0,6,151,67.1,20,8.9,225,95.6,2007_Pepsi_300,2007,7
J.J. Yeley,32,9,12,8,30,16,7,34,27,8,23.5,1,129,57.3,0,0.0,225,80.9,2007_Pepsi_300,2007,7
Todd Kluever,10,3,13,1,13,7,-9,28,37,28,100.0,10,225,100.0,3,1.3,225,99.0,2007_Pepsi_300,2007,7
Steve Wallace,22,14,14,6,22,15,-3,26,29,12,46.2,0,143,63.6,0,0.0,225,78.6,2007_Pepsi_300,2007,7
Brad Coleman,33,21,15,3,33,20,2,39,37,14,35.9,2,27,12.0,0,0.0,224,74.0,2007_Pepsi_300,2007,7
Jon Wood,24,19,16,12,30,18,4,30,26,4,13.3,0,3,1.3,0,0.0,224,74.6,2007_Pepsi_300,2007,7
Marcos Ambrose,2,22,17,2,29,19,-20,22,42,1,4.5,1,17,7.6,0,0.0,224,70.4,2007_Pepsi_300,2007,7
Kevin Hamlin,28,20,18,18,33,22,6,26,20,0,0.0,0,0,0.0,0,0.0,223,60.0,2007_Pepsi_300,2007,7
Aric Almirola,18,11,19,7,22,14,-11,30,41,19,63.3,5,150,66.7,0,0.0,222,81.9,2007_Pepsi_300,2007,7
Brent Sherman,34,24,20,2,32,24,8,43,35,15,34.9,0,8,3.6,0,0.0,222,58.7,2007_Pepsi_300,2007,7
Kyle Krisiloff,30,25,21,18,42,26,12,32,20,0,0.0,0,0,0.0,0,0.0,221,48.9,2007_Pepsi_300,2007,7
Brett Rowe,37,28,22,22,37,30,6,14,8,0,0.0,0,0,0.0,0,0.0,219,44.5,2007_Pepsi_300,2007,7
"Danny O'Quinn, Jr.",31,29,23,23,35,29,2,13,11,0,0.0,0,0,0.0,0,0.0,219,48.7,2007_Pepsi_300,2007,7
Justin Diercks,36,27,24,22,35,28,3,16,13,0,0.0,0,0,0.0,0,0.0,219,45.3,2007_Pepsi_300,2007,7
"Sam Hornish, Jr.",13,23,25,13,37,26,-18,13,31,0,0.0,0,0,0.0,0,0.0,218,58.0,2007_Pepsi_300,2007,7
Eric McClure,39,30,26,25,39,30,7,17,10,0,0.0,0,0,0.0,0,0.0,217,39.6,2007_Pepsi_300,2007,7
Cale Gale,29,15,27,7,29,18,3,37,34,10,27.0,0,120,53.3,0,0.0,204,68.9,2007_Pepsi_300,2007,7
Jay Sauter,35,32,28,17,36,30,4,31,27,0,0.0,1,0,0.0,0,0.0,204,46.0,2007_Pepsi_300,2007,7
Boris Said,20,31,29,16,33,26,3,26,23,0,0.0,0,0,0.0,0,0.0,199,55.6,2007_Pepsi_300,2007,7
Mike Wallace,25,36,30,13,36,29,-6,38,44,3,7.9,1,5,2.2,0,0.0,196,61.8,2007_Pepsi_300,2007,7
"Robert Richardson, Jr.",40,37,31,31,39,35,7,11,4,0,0.0,0,0,0.0,0,0.0,191,34.5,2007_Pepsi_300,2007,7
Timothy Peters,19,33,32,3,35,24,13,41,28,25,61.0,1,72,32.0,0,0.0,167,74.7,2007_Pepsi_300,2007,7
Jason Keller,17,17,33,17,33,26,-4,27,31,0,0.0,0,0,0.0,0,0.0,133,55.9,2007_Pepsi_300,2007,7
Richard Johns,23,26,34,22,34,31,-11,18,29,0,0.0,0,0,0.0,0,0.0,131,44.0,2007_Pepsi_300,2007,7
Johnny Sauter,4,8,35,2,35,22,-18,30,48,13,43.3,0,85,37.8,0,0.0,126,65.6,2007_Pepsi_300,2007,7
David Ragan,6,34,36,1,36,26,-8,21,29,21,100.0,0,92,40.9,2,0.9,92,68.7,2007_Pepsi_300,2007,7
Kertus Davis,26,35,37,15,37,30,7,24,17,2,8.3,0,1,0.4,0,0.0,91,57.3,2007_Pepsi_300,2007,7
Brad Keselowski,27,38,38,26,40,38,-11,4,15,0,0.0,0,0,0.0,0,0.0,26,40.2,2007_Pepsi_300,2007,7
Brad Teague,41,39,39,38,42,39,2,6,4,0,0.0,0,0,0.0,0,0.0,24,29.4,2007_Pepsi_300,2007,7
Mike Harmon,43,40,40,38,43,40,3,7,4,0,0.0,0,0,0.0,0,0.0,20,31.4,2007_Pepsi_300,2007,7
Jerick Johnson,42,41,41,40,43,41,-1,4,5,0,0.0,0,0,0.0,0,0.0,10,31.0,2007_Pepsi_300,2007,7
Morgan Shepherd,38,42,42,36,42,42,-6,2,8,0,0.0,0,0,0.0,0,0.0,8,33.1,2007_Pepsi_300,2007,7
Ruben Pardo,21,43,43,21,43,43,-22,3,25,0,0.0,0,0,0.0,0,0.0,4,29.8,2007_Pepsi_300,2007,7
Matt Kenseth,10,25,1,1,37,13,28,47,19,32,68.1,12,132,66.0,9,4.5,200,120.4,2007_O'Reilly_300,2007,8
Denny Hamlin,6,7,2,1,35,6,-11,27,38,22,81.5,30,175,87.5,49,24.5,200,126.9,2007_O'Reilly_300,2007,8
Carl Edwards,2,3,3,1,20,5,-5,31,36,28,90.3,22,198,99.0,2,1.0,200,119.9,2007_O'Reilly_300,2007,8
Casey Mears,4,16,4,1,34,9,-12,25,37,19,76.0,8,149,74.5,23,11.5,200,111.3,2007_O'Reilly_300,2007,8
David Ragan,1,12,5,1,19,8,-9,18,27,14,77.8,2,191,95.5,2,1.0,200,98.4,2007_O'Reilly_300,2007,8
David Reutimann,7,14,6,4,24,10,9,31,22,25,80.6,0,171,85.5,0,0.0,200,93.9,2007_O'Reilly_300,2007,8
Kyle Busch,3,1,7,1,21,5,-11,13,24,8,61.5,45,194,97.0,113,56.5,200,138.3,2007_O'Reilly_300,2007,8
Kurt Busch,18,6,8,4,36,12,18,40,22,14,35.0,8,156,78.0,0,0.0,200,95.6,2007_O'Reilly_300,2007,8
Paul Menard,15,9,9,4,20,12,7,27,20,21,77.8,7,135,67.5,0,0.0,200,94.2,2007_O'Reilly_300,2007,8
Jeff Burton,9,5,10,1,17,8,9,28,19,27,96.4,2,193,96.5,1,0.5,200,100.7,2007_O'Reilly_300,2007,8
Kevin Harvick,23,8,11,3,24,12,20,40,20,30,75.0,0,149,74.5,0,0.0,200,88.6,2007_O'Reilly_300,2007,8
Mark Martin,8,2,12,2,21,8,-12,20,32,20,100.0,0,197,98.5,0,0.0,200,100.9,2007_O'Reilly_300,2007,8
Jason Leffler,24,13,13,7,38,18,14,35,21,11,31.4,0,71,35.5,0,0.0,200,73.8,2007_O'Reilly_300,2007,8
"Bobby Hamilton, Jr.",26,20,14,6,26,17,5,40,35,11,27.5,0,80,40.0,0,0.0,200,74.4,2007_O'Reilly_300,2007,8
Mike Wallace,32,17,15,1,34,17,3,35,32,14,40.0,0,88,44.0,1,0.5,200,71.6,2007_O'Reilly_300,2007,8
Brad Coleman,39,21,16,6,40,20,8,36,28,12,33.3,0,68,34.0,0,0.0,200,63.8,2007_O'Reilly_300,2007,8
Jamie McMurray,21,18,17,8,25,17,2,33,31,8,24.2,0,55,27.5,0,0.0,200,69.0,2007_O'Reilly_300,2007,8
J.J. Yeley,37,27,18,12,39,25,14,23,9,0,0.0,0,1,0.5,0,0.0,199,56.0,2007_O'Reilly_300,2007,8
David Stremme,22,10,19,9,28,17,-12,19,31,1,5.3,0,62,31.0,0,0.0,198,75.9,2007_O'Reilly_300,2007,8
Stephen Leicht,16,24,20,13,27,22,-15,27,42,2,7.4,0,11,5.5,0,0.0,198,55.7,2007_O'Reilly_300,2007,8
Ward Burton,19,23,21,19,40,25,-4,31,35,0,0.0,0,0,0.0,0,0.0,198,54.5,2007_O'Reilly_300,2007,8
Bobby Labonte,33,11,22,6,35,19,11,33,22,7,21.2,0,67,33.5,0,0.0,198,71.7,2007_O'Reilly_300,2007,8
Johnny Sauter,35,31,23,22,38,28,-2,19,21,0,0.0,0,0,0.0,0,0.0,198,46.2,2007_O'Reilly_300,2007,8
Justin Diercks,38,30,24,24,38,30,-2,15,17,0,0.0,0,0,0.0,0,0.0,198,40.1,2007_O'Reilly_300,2007,8
Dave Blaney,42,33,25,25,42,32,15,29,14,0,0.0,4,0,0.0,0,0.0,197,51.4,2007_O'Reilly_300,2007,8
David Gilliland,12,22,26,11,30,23,-23,21,44,4,19.0,0,29,14.5,0,0.0,197,57.1,2007_O'Reilly_300,2007,8
Kyle Krisiloff,27,29,27,24,36,30,0,19,19,0,0.0,0,0,0.0,0,0.0,197,43.8,2007_O'Reilly_300,2007,8
Kasey Kahne,5,19,28,5,37,20,-31,26,57,8,30.8,0,53,26.5,0,0.0,197,65.5,2007_O'Reilly_300,2007,8
Eric McClure,34,32,29,29,41,34,-9,5,14,0,0.0,0,0,0.0,0,0.0,195,33.4,2007_O'Reilly_300,2007,8
Juan Pablo Montoya,14,15,30,2,30,15,13,37,24,19,51.4,0,100,50.0,0,0.0,179,71.7,2007_O'Reilly_300,2007,8
Marcos Ambrose,29,28,31,22,41,29,7,20,13,0,0.0,0,0,0.0,0,0.0,179,42.1,2007_O'Reilly_300,2007,8
Steve Wallace,17,35,32,7,35,27,6,14,8,8,57.1,1,64,32.0,0,0.0,141,61.1,2007_O'Reilly_300,2007,8
Stanton Barrett,40,34,33,32,41,35,-3,6,9,0,0.0,0,0,0.0,0,0.0,132,36.1,2007_O'Reilly_300,2007,8
Regan Smith,25,26,34,14,34,26,-7,23,30,2,8.7,5,1,0.5,0,0.0,129,64.7,2007_O'Reilly_300,2007,8
Reed Sorenson,36,36,35,9,38,30,22,24,2,4,16.7,0,15,7.5,0,0.0,127,57.9,2007_O'Reilly_300,2007,8
Greg Biffle,13,4,36,2,36,18,-21,17,38,17,100.0,10,114,57.0,0,0.0,115,88.9,2007_O'Reilly_300,2007,8
Brent Sherman,28,39,37,16,39,35,-4,20,24,0,0.0,1,0,0.0,0,0.0,112,43.1,2007_O'Reilly_300,2007,8
Jon Wood,11,38,38,7,39,29,2,8,6,7,87.5,0,66,33.0,0,0.0,111,72.5,2007_O'Reilly_300,2007,8
Shane Huffman,20,37,39,11,39,32,3,20,17,2,10.0,1,14,7.0,0,0.0,69,50.5,2007_O'Reilly_300,2007,8
Brett Rowe,43,40,40,28,42,40,-2,2,4,0,0.0,0,0,0.0,0,0.0,57,27.4,2007_O'Reilly_300,2007,8
Timothy Peters,30,42,41,25,42,41,-9,3,12,0,0.0,0,0,0.0,0,0.0,17,34.0,2007_O'Reilly_300,2007,8
Kevin Lepage,41,41,42,36,43,41,0,1,1,0,0.0,0,0,0.0,0,0.0,15,29.3,2007_O'Reilly_300,2007,8
Brad Keselowski,31,43,43,31,43,43,-12,3,15,0,0.0,0,0,0.0,0,0.0,6,27.0,2007_O'Reilly_300,2007,8
Clint Bowyer,2,1,1,1,3,1,2,7,5,7,100.0,52,200,100.0,120,60.0,200,148.5,2007_Bashas'_Supermarkets_200,2007,9
Matt Kenseth,3,6,2,1,6,3,2,7,5,7,100.0,16,200,100.0,17,8.5,200,120.4,2007_Bashas'_Supermarkets_200,2007,9
Jeff Burton,4,3,3,1,20,3,4,11,7,11,100.0,34,197,98.5,23,11.5,200,125.0,2007_Bashas'_Supermarkets_200,2007,9
Denny Hamlin,7,5,4,3,7,4,1,16,15,16,100.0,4,200,100.0,0,0.0,200,111.6,2007_Bashas'_Supermarkets_200,2007,9
Carl Edwards,9,7,5,3,9,5,4,17,13,17,100.0,6,200,100.0,0,0.0,200,110.0,2007_Bashas'_Supermarkets_200,2007,9
Greg Biffle,15,10,6,5,16,9,8,13,5,13,100.0,1,200,100.0,0,0.0,200,101.4,2007_Bashas'_Supermarkets_200,2007,9
Casey Mears,17,9,7,6,18,9,13,17,4,15,88.2,2,200,100.0,0,0.0,200,102.6,2007_Bashas'_Supermarkets_200,2007,9
Regan Smith,5,8,8,5,10,8,-4,2,6,2,100.0,2,200,100.0,0,0.0,200,102.1,2007_Bashas'_Supermarkets_200,2007,9
Kevin Harvick,35,13,9,9,35,15,21,36,15,16,44.4,0,136,68.0,0,0.0,200,90.0,2007_Bashas'_Supermarkets_200,2007,9
Dave Blaney,12,22,10,8,23,13,12,32,20,21,65.6,0,154,77.0,0,0.0,200,91.0,2007_Bashas'_Supermarkets_200,2007,9
David Stremme,18,11,11,7,21,12,-1,15,16,10,66.7,0,168,84.0,0,0.0,200,90.9,2007_Bashas'_Supermarkets_200,2007,9
David Reutimann,6,12,12,6,12,10,-6,5,11,5,100.0,0,200,100.0,0,0.0,200,91.9,2007_Bashas'_Supermarkets_200,2007,9
Timothy Peters,29,23,13,13,32,23,3,25,22,6,24.0,0,30,15.0,0,0.0,200,71.6,2007_Bashas'_Supermarkets_200,2007,9
Elliott Sadler,11,14,14,8,24,13,-8,26,34,20,76.9,1,179,89.5,0,0.0,200,86.5,2007_Bashas'_Supermarkets_200,2007,9
Mike Bliss,31,19,15,11,32,19,15,32,17,7,21.9,0,48,24.0,0,0.0,200,75.9,2007_Bashas'_Supermarkets_200,2007,9
David Gilliland,16,17,16,15,24,20,-12,22,34,2,9.1,0,15,7.5,0,0.0,200,65.2,2007_Bashas'_Supermarkets_200,2007,9
Jamie McMurray,14,18,17,13,23,16,-13,19,32,10,52.6,0,83,41.5,0,0.0,200,79.8,2007_Bashas'_Supermarkets_200,2007,9
Jason Leffler,8,21,18,8,24,17,-9,16,25,4,25.0,1,88,44.0,0,0.0,200,75.2,2007_Bashas'_Supermarkets_200,2007,9
Mike Wallace,37,25,19,15,37,25,11,24,13,0,0.0,0,1,0.5,0,0.0,200,61.6,2007_Bashas'_Supermarkets_200,2007,9
Ward Burton,21,24,20,17,30,23,-16,19,35,0,0.0,0,0,0.0,0,0.0,200,62.0,2007_Bashas'_Supermarkets_200,2007,9
Juan Pablo Montoya,20,16,21,1,25,18,-3,18,21,3,16.7,0,48,24.0,3,1.5,200,69.2,2007_Bashas'_Supermarkets_200,2007,9
Marcos Ambrose,10,15,22,10,24,18,-15,18,33,2,11.1,0,59,29.5,0,0.0,200,68.8,2007_Bashas'_Supermarkets_200,2007,9
Kyle Krisiloff,38,31,23,23,38,30,0,10,10,0,0.0,0,0,0.0,0,0.0,200,46.5,2007_Bashas'_Supermarkets_200,2007,9
J.J. Yeley,23,20,24,13,24,18,8,33,25,8,24.2,1,60,30.0,0,0.0,199,71.4,2007_Bashas'_Supermarkets_200,2007,9
Jon Wood,34,29,25,16,34,26,8,20,12,0,0.0,0,0,0.0,0,0.0,199,60.1,2007_Bashas'_Supermarkets_200,2007,9
Brent Sherman,40,30,26,26,40,31,-3,13,16,0,0.0,0,0,0.0,0,0.0,199,42.2,2007_Bashas'_Supermarkets_200,2007,9
D.J. Kennington,26,32,27,25,36,31,-16,3,19,0,0.0,0,0,0.0,0,0.0,199,42.0,2007_Bashas'_Supermarkets_200,2007,9
Stephen Leicht,32,33,28,21,34,28,1,28,27,0,0.0,0,0,0.0,0,0.0,198,48.8,2007_Bashas'_Supermarkets_200,2007,9
Steve Wallace,25,28,29,24,32,27,8,18,10,0,0.0,0,0,0.0,0,0.0,195,51.4,2007_Bashas'_Supermarkets_200,2007,9
Eric McClure,41,35,30,29,42,34,-2,3,5,0,0.0,0,0,0.0,0,0.0,195,35.9,2007_Bashas'_Supermarkets_200,2007,9
Tony Raines,30,37,31,30,41,36,9,9,0,0,0.0,0,0,0.0,0,0.0,179,33.6,2007_Bashas'_Supermarkets_200,2007,9
Brad Keselowski,36,34,32,31,37,34,-2,5,7,0,0.0,0,0,0.0,0,0.0,169,39.1,2007_Bashas'_Supermarkets_200,2007,9
Todd Kluever,13,27,33,11,33,25,-18,6,24,2,33.3,0,16,8.0,0,0.0,154,67.0,2007_Bashas'_Supermarkets_200,2007,9
"Bobby Hamilton, Jr.",19,36,34,19,37,31,-6,11,17,0,0.0,0,0,0.0,0,0.0,147,48.1,2007_Bashas'_Supermarkets_200,2007,9
David Ragan,24,26,35,23,36,32,-5,8,13,0,0.0,0,0,0.0,0,0.0,104,44.1,2007_Bashas'_Supermarkets_200,2007,9
Ryan Newman,33,2,36,1,36,27,12,28,16,4,14.3,0,16,8.0,4,2.0,102,60.2,2007_Bashas'_Supermarkets_200,2007,9
Kyle Busch,1,4,37,1,37,19,-2,5,7,5,100.0,13,101,50.5,33,16.5,101,98.5,2007_Bashas'_Supermarkets_200,2007,9
Johnny Sauter,22,38,38,15,38,32,2,13,11,0,0.0,0,1,0.5,0,0.0,71,53.7,2007_Bashas'_Supermarkets_200,2007,9
Kevin Lepage,42,39,39,37,42,39,-1,2,3,0,0.0,0,0,0.0,0,0.0,24,33.9,2007_Bashas'_Supermarkets_200,2007,9
Morgan Shepherd,39,40,40,36,40,40,0,2,2,0,0.0,0,0,0.0,0,0.0,20,35.5,2007_Bashas'_Supermarkets_200,2007,9
Mike Harmon,43,41,41,39,43,41,-2,0,2,0,0.0,0,0,0.0,0,0.0,14,31.8,2007_Bashas'_Supermarkets_200,2007,9
Shane Huffman,27,42,42,27,42,42,0,1,1,0,0.0,0,0,0.0,0,0.0,1,33.0,2007_Bashas'_Supermarkets_200,2007,9
